filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.11267073525138041	area_occluded_relative_to_gtbox: 0.11267073525138041	high_attention_area_occluded_slc: 0.37239174658529495	quadrants: []
filename: frame000027_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.9225	area_occluded_relative_to_gtbox: 0.9225	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000265_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3165794334975369	area_occluded_relative_to_gtbox: 0.3165794334975369	high_attention_area_occluded_slc: 0.013700738916256158	quadrants: []
filename: frame000170_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4041852955787382	area_occluded_relative_to_gtbox: 0.23894684550422254	high_attention_area_occluded_slc: 0.39313214108296074	quadrants: ['3', '4']
filename: frame000170_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4041852955787382	area_occluded_relative_to_gtbox: 0.16523845007451565	high_attention_area_occluded_slc: 0.2421758569299553	quadrants: ['1', '2', '3', '4']
filename: frame000170_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4041852955787382	area_occluded_relative_to_gtbox: 0.40418529557873817	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000159_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4665677036272105	area_occluded_relative_to_gtbox: 0.4665677036272105	high_attention_area_occluded_slc: 0.1321156576739383	quadrants: []
filename: frame000216_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.3684834123222749	area_occluded_relative_to_gtbox: 0.24626321545752825	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000216_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.3684834123222749	area_occluded_relative_to_gtbox: 0.02339287884311581	high_attention_area_occluded_slc: 0.3289585611860493	quadrants: ['1', '2', '3', '4']
filename: frame000216_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.3684834123222749	area_occluded_relative_to_gtbox: 0.2696560943006441	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000216_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3684834123222749	area_occluded_relative_to_gtbox: 0.09882731802163082	high_attention_area_occluded_slc: 0.3216368939117754	quadrants: ['1', '2', '3', '4']
filename: frame000216_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.3684834123222749	area_occluded_relative_to_gtbox: 0.3450905334791591	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000216_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.3684834123222749	area_occluded_relative_to_gtbox: 0.12222019686474662	high_attention_area_occluded_slc: 0.3009478672985782	quadrants: ['1', '2', '3', '4']
filename: frame000216_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.3684834123222749	area_occluded_relative_to_gtbox: 0.3684834123222749	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000323_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.14776980661260136	area_occluded_relative_to_gtbox: 0.14776980661260136	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000101_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.0899161518093556	area_occluded_relative_to_gtbox: 1.0899161518093556	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000138_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4986177884615385	area_occluded_relative_to_gtbox: 0.48900240384615384	high_attention_area_occluded_slc: 0.1420673076923077	quadrants: ['2', '4']
filename: frame000138_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4986177884615385	area_occluded_relative_to_gtbox: 0.009615384615384616	high_attention_area_occluded_slc: 0.4919471153846154	quadrants: ['1', '2', '3', '4']
filename: frame000138_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.4986177884615385	area_occluded_relative_to_gtbox: 0.4986177884615385	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000433_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4341440864803357	area_occluded_relative_to_gtbox: 0.4341440864803357	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: big3	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.21102055279943302	high_attention_area_occluded_slc: 0	quadrants: ['2', '3', '4']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.06325301204819277	high_attention_area_occluded_slc: 0.1481218993621545	quadrants: ['1', '3', '4']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: big2 big3	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.2742735648476258	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.00835273868583578	high_attention_area_occluded_slc: 0.29654753467652123	quadrants: ['1', '2', '3', '4']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small1 big3	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.2193732914852688	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.07160575073402854	high_attention_area_occluded_slc: 0.1833805811481219	quadrants: ['1', '3', '4']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small1 big2 big3	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.2826263035334616	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.03910600384732206	high_attention_area_occluded_slc: 0.3890857547838412	quadrants: ['1', '2', '3']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small0 big3	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.2501265566467551	high_attention_area_occluded_slc: 0	quadrants: ['2', '3']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.10235901589551483	high_attention_area_occluded_slc: 0.25093651918598764	quadrants: ['1', '3']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small0 big2 big3	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.3133795686949479	high_attention_area_occluded_slc: 0	quadrants: ['3']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.04745874253315784	high_attention_area_occluded_slc: 0.33114812189936216	quadrants: ['1', '2', '3']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small0 small1 big3	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.25847929533259084	high_attention_area_occluded_slc: 0	quadrants: ['2']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: True	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.1107117545813506	high_attention_area_occluded_slc: 0.21028652424825353	quadrants: ['1', '3']
filename: frame000484_rgb.pngbbox0	sequence: small0 small1 big2 big3	success: False	combination: small0 small1 big2 big3	high_attention_area_without_occlussion_slc: 0.3217323073807836	area_occluded_relative_to_gtbox: 0.3217323073807836	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000031_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.9266272189349113	area_occluded_relative_to_gtbox: 0.9266272189349113	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000463_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.09631750162654522	area_occluded_relative_to_gtbox: 0.07734547820429408	high_attention_area_occluded_slc: 0.016135328562134028	quadrants: ['2', '4']
filename: frame000463_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.09631750162654522	area_occluded_relative_to_gtbox: 0.018972023422251138	high_attention_area_occluded_slc: 0.07270006506180872	quadrants: ['1', '2']
filename: frame000463_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.09631750162654522	area_occluded_relative_to_gtbox: 0.09631750162654522	high_attention_area_occluded_slc: 0.01764476252439818	quadrants: []
filename: frame000272_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.245687748783724	area_occluded_relative_to_gtbox: 0.245687748783724	high_attention_area_occluded_slc: 0.14794338788146838	quadrants: []
filename: frame000429_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.376163967611336	area_occluded_relative_to_gtbox: 0.376163967611336	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000491_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.25192400192400194	area_occluded_relative_to_gtbox: 0.17352092352092352	high_attention_area_occluded_slc: 0.20594035594035595	quadrants: ['4']
filename: frame000491_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.25192400192400194	area_occluded_relative_to_gtbox: 0.0784030784030784	high_attention_area_occluded_slc: 0.21885521885521886	quadrants: ['1', '3']
filename: frame000491_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.25192400192400194	area_occluded_relative_to_gtbox: 0.25192400192400194	high_attention_area_occluded_slc: 0.04242424242424243	quadrants: []
filename: frame000479_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.3468995353308765	area_occluded_relative_to_gtbox: 0.25741067136676815	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000479_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3468995353308765	area_occluded_relative_to_gtbox: 0.08948886396410832	high_attention_area_occluded_slc: 0.258972921006249	quadrants: ['1', '3']
filename: frame000479_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3468995353308765	area_occluded_relative_to_gtbox: 0.3468995353308765	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000229_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.20726827520305782	area_occluded_relative_to_gtbox: 0.14435021500238893	high_attention_area_occluded_slc: 0.026307931199235548	quadrants: ['2', '3', '4']
filename: frame000229_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.20726827520305782	area_occluded_relative_to_gtbox: 0.03616220735785953	high_attention_area_occluded_slc: 0.1648948877209747	quadrants: ['1', '2', '3', '4']
filename: frame000229_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.20726827520305782	area_occluded_relative_to_gtbox: 0.18051242236024845	high_attention_area_occluded_slc: 0.023381509794553272	quadrants: ['3', '4']
filename: frame000229_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.20726827520305782	area_occluded_relative_to_gtbox: 0.026755852842809364	high_attention_area_occluded_slc: 0.22082537028189203	quadrants: ['1', '2', '4']
filename: frame000229_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.20726827520305782	area_occluded_relative_to_gtbox: 0.1711060678451983	high_attention_area_occluded_slc: 0.026516961299569996	quadrants: ['2', '4']
filename: frame000229_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.20726827520305782	area_occluded_relative_to_gtbox: 0.0629180602006689	high_attention_area_occluded_slc: 0.15862398471094125	quadrants: ['1', '2']
filename: frame000229_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.20726827520305782	area_occluded_relative_to_gtbox: 0.20726827520305782	high_attention_area_occluded_slc: 0.023620401337792644	quadrants: []
filename: frame000362_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.04000295770482106	area_occluded_relative_to_gtbox: 0.0264270925761609	high_attention_area_occluded_slc: 0.16755397811298434	quadrants: ['2']
filename: frame000362_rgb.pngbbox0	sequence: small0 small1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.04000295770482106	area_occluded_relative_to_gtbox: 0.01357586512866016	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000362_rgb.pngbbox0	sequence: small0 small1	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.04000295770482106	area_occluded_relative_to_gtbox: 0.04000295770482106	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000510_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4563302752293578	area_occluded_relative_to_gtbox: 0.4563302752293578	high_attention_area_occluded_slc: 0.02804281345565749	quadrants: []
filename: frame000257_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7551622418879056	area_occluded_relative_to_gtbox: 0.7551622418879056	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000145_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5092523130782696	area_occluded_relative_to_gtbox: 0.5092523130782696	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000124_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.16257610350076104	area_occluded_relative_to_gtbox: 0.06406963470319635	high_attention_area_occluded_slc: 0.16562024353120244	quadrants: ['4']
filename: frame000124_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.16257610350076104	area_occluded_relative_to_gtbox: 0.0985064687975647	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000124_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.16257610350076104	area_occluded_relative_to_gtbox: 0.16257610350076104	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000455_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.053081967213114756	area_occluded_relative_to_gtbox: 0.053081967213114756	high_attention_area_occluded_slc: 0.12447540983606557	quadrants: []
filename: frame000235_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.0772990975504942	area_occluded_relative_to_gtbox: 0.06572303394929094	high_attention_area_occluded_slc: 0.6717071336484745	quadrants: ['2', '4']
filename: frame000235_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.0772990975504942	area_occluded_relative_to_gtbox: 0.011576063601203265	high_attention_area_occluded_slc: 0.06459497206703911	quadrants: ['1', '2']
filename: frame000235_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.0772990975504942	area_occluded_relative_to_gtbox: 0.0772990975504942	high_attention_area_occluded_slc: 0.44123334765792865	quadrants: []
filename: frame000060_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5923772609819121	area_occluded_relative_to_gtbox: 0.5923772609819121	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000044_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7573716781943939	area_occluded_relative_to_gtbox: 0.7573716781943939	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000069_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.18420277040966695	area_occluded_relative_to_gtbox: 0.18420277040966695	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000269_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.27866161616161617	area_occluded_relative_to_gtbox: 0.27866161616161617	high_attention_area_occluded_slc: 0.020353535353535353	quadrants: []
filename: frame000164_rgb.pngbbox1	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.44674479166666664	area_occluded_relative_to_gtbox: 0.44674479166666664	high_attention_area_occluded_slc: 0.19986979166666666	quadrants: []
filename: frame000163_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.46476711597490994	area_occluded_relative_to_gtbox: 0.46476711597490994	high_attention_area_occluded_slc: 0.13612705191512078	quadrants: []
filename: frame000424_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 1.1310942578548213	area_occluded_relative_to_gtbox: 1.1310942578548213	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000447_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3665713838201895	area_occluded_relative_to_gtbox: 0.26899130707181457	high_attention_area_occluded_slc: 0.13818623228130628	quadrants: ['2', '4']
filename: frame000447_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3665713838201895	area_occluded_relative_to_gtbox: 0.09758007674837497	high_attention_area_occluded_slc: 0.20684861774610386	quadrants: ['1', '2', '3', '4']
filename: frame000447_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3665713838201895	area_occluded_relative_to_gtbox: 0.36657138382018956	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000056_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6677387431964374	area_occluded_relative_to_gtbox: 0.6677387431964374	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000141_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7028846153846153	area_occluded_relative_to_gtbox: 0.7028846153846153	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000076_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3504076086956522	area_occluded_relative_to_gtbox: 0.3504076086956522	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000073_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5480484920165583	area_occluded_relative_to_gtbox: 0.5480484920165583	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000264_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4136780003105108	area_occluded_relative_to_gtbox: 0.4136780003105108	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000052_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5442366026289182	area_occluded_relative_to_gtbox: 0.5442366026289182	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000444_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4364273776038482	area_occluded_relative_to_gtbox: 0.4364273776038482	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000168_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.48373075012419275	area_occluded_relative_to_gtbox: 0.48373075012419275	high_attention_area_occluded_slc: 0.1526949826130154	quadrants: []
filename: frame000336_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.0841781965648855	area_occluded_relative_to_gtbox: 0.0841781965648855	high_attention_area_occluded_slc: 0.43471195133587787	quadrants: []
filename: frame000036_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7818619031260735	area_occluded_relative_to_gtbox: 0.7818619031260735	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000494_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.19132747456059204	area_occluded_relative_to_gtbox: 0.13709528214616096	high_attention_area_occluded_slc: 0.061725254394079554	quadrants: ['3', '4']
filename: frame000494_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.19132747456059204	area_occluded_relative_to_gtbox: 0.00871877890841813	high_attention_area_occluded_slc: 0.21843200740055504	quadrants: ['1', '3', '4']
filename: frame000494_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.19132747456059204	area_occluded_relative_to_gtbox: 0.14581406105457909	high_attention_area_occluded_slc: 0.0591581868640148	quadrants: ['4']
filename: frame000494_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.19132747456059204	area_occluded_relative_to_gtbox: 0.04551341350601295	high_attention_area_occluded_slc: 0.17333487511563367	quadrants: ['1', '3']
filename: frame000494_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.19132747456059204	area_occluded_relative_to_gtbox: 0.1826086956521739	high_attention_area_occluded_slc: 0.0841581868640148	quadrants: ['3']
filename: frame000494_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.19132747456059204	area_occluded_relative_to_gtbox: 0.05423219241443108	high_attention_area_occluded_slc: 0.19623034227567068	quadrants: ['1', '3']
filename: frame000494_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.19132747456059204	area_occluded_relative_to_gtbox: 0.19132747456059204	high_attention_area_occluded_slc: 0.11191026827012025	quadrants: []
filename: frame000476_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5541057367829021	area_occluded_relative_to_gtbox: 0.5541057367829021	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000236_rgb.pngbbox1	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.07895702306079665	area_occluded_relative_to_gtbox: 0.06664046121593291	high_attention_area_occluded_slc: 0.6118448637316561	quadrants: ['2', '4']
filename: frame000236_rgb.pngbbox1	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.07895702306079665	area_occluded_relative_to_gtbox: 0.012316561844863731	high_attention_area_occluded_slc: 0.07481656184486374	quadrants: ['1', '2']
filename: frame000236_rgb.pngbbox1	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.07895702306079665	area_occluded_relative_to_gtbox: 0.07895702306079663	high_attention_area_occluded_slc: 0.5279874213836478	quadrants: []
filename: frame000256_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8020483169736901	area_occluded_relative_to_gtbox: 0.8020483169736901	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000167_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5683333333333334	area_occluded_relative_to_gtbox: 0.5567948717948717	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000167_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5683333333333334	area_occluded_relative_to_gtbox: 0.011538461538461539	high_attention_area_occluded_slc: 0.5457051282051282	quadrants: ['1', '2', '3', '4']
filename: frame000167_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5683333333333334	area_occluded_relative_to_gtbox: 0.5683333333333332	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000347_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.12083402940193785	area_occluded_relative_to_gtbox: 0.026958737053123957	high_attention_area_occluded_slc: 0.12092799866354828	quadrants: ['1', '3', '4']
filename: frame000347_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.12083402940193785	area_occluded_relative_to_gtbox: 0.04890578015369195	high_attention_area_occluded_slc: 0.08848772134981624	quadrants: ['1', '4']
filename: frame000347_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.12083402940193785	area_occluded_relative_to_gtbox: 0.0758645172068159	high_attention_area_occluded_slc: 0.008363264283327764	quadrants: ['4']
filename: frame000347_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.12083402940193785	area_occluded_relative_to_gtbox: 0.04496951219512195	high_attention_area_occluded_slc: 0.07573922485800201	quadrants: ['1', '3']
filename: frame000347_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.12083402940193785	area_occluded_relative_to_gtbox: 0.07192824924824591	high_attention_area_occluded_slc: 0.1892123287671233	quadrants: ['1', '3']
filename: frame000347_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.12083402940193785	area_occluded_relative_to_gtbox: 0.0938752923488139	high_attention_area_occluded_slc: 0.056026561977948544	quadrants: ['1']
filename: frame000347_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.12083402940193785	area_occluded_relative_to_gtbox: 0.12083402940193785	high_attention_area_occluded_slc: 0.009866772469094554	quadrants: []
filename: frame000176_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4748855622912285	area_occluded_relative_to_gtbox: 0.4476060868489422	high_attention_area_occluded_slc: 0.1392428553754794	quadrants: ['2', '4']
filename: frame000176_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4748855622912285	area_occluded_relative_to_gtbox: 0.02727947544228628	high_attention_area_occluded_slc: 0.49288630458988	quadrants: ['1', '2', '3', '4']
