filename: frame000230_rgb.pngbbox1	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5730310956117408	area_occluded_relative_to_gtbox: 0.5730310956117408	high_attention_area_occluded_slc: 0.2176692821854112	quadrants: []
filename: frame000467_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0 big1 small2	high_attention_area_without_occlussion_slc: 0.14552345537757438	area_occluded_relative_to_gtbox: 0.14552345537757438	high_attention_area_occluded_slc: 0.1653913996948894	quadrants: []
filename: frame000193_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.3851152401259011	area_occluded_relative_to_gtbox: 0.09742105797542898	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000193_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3851152401259011	area_occluded_relative_to_gtbox: 0.28769418215047216	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000193_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3851152401259011	area_occluded_relative_to_gtbox: 0.38511524012590115	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000127_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6013221802482461	area_occluded_relative_to_gtbox: 0.6013221802482461	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000063_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.389117199391172	area_occluded_relative_to_gtbox: 0.389117199391172	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000090_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.4790338164251208	area_occluded_relative_to_gtbox: 0.3748792270531401	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000090_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.4790338164251208	area_occluded_relative_to_gtbox: 0.043091787439613526	high_attention_area_occluded_slc: 0.3761352657004831	quadrants: ['1', '2', '3', '4']
filename: frame000090_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.4790338164251208	area_occluded_relative_to_gtbox: 0.4179710144927536	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000090_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4790338164251208	area_occluded_relative_to_gtbox: 0.06106280193236715	high_attention_area_occluded_slc: 0.4400966183574879	quadrants: ['1', '2', '3', '4']
filename: frame000090_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.4790338164251208	area_occluded_relative_to_gtbox: 0.4359420289855072	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000090_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.4790338164251208	area_occluded_relative_to_gtbox: 0.10415458937198067	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000090_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.4790338164251208	area_occluded_relative_to_gtbox: 0.4790338164251208	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000502_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3531764986864103	area_occluded_relative_to_gtbox: 0.3531764986864103	high_attention_area_occluded_slc: 0.08526391210890853	quadrants: []
filename: frame000172_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5535087719298246	area_occluded_relative_to_gtbox: 0.5535087719298246	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000452_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.24873932283626635	area_occluded_relative_to_gtbox: 0.1996844019073102	high_attention_area_occluded_slc: 0.28714280813694215	quadrants: ['3', '4']
filename: frame000452_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.24873932283626635	area_occluded_relative_to_gtbox: 0.04905492092895612	high_attention_area_occluded_slc: 0.3581180748516346	quadrants: ['1', '2', '3', '4']
filename: frame000452_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.24873932283626635	area_occluded_relative_to_gtbox: 0.24873932283626632	high_attention_area_occluded_slc: 0.1807142122054132	quadrants: []
filename: frame000181_rgb.pngbbox0	sequence: big0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.34570268441236185	area_occluded_relative_to_gtbox: 0.011786600496277916	high_attention_area_occluded_slc: 0.4129821791112114	quadrants: ['1', '2', '3', '4']
filename: frame000181_rgb.pngbbox0	sequence: big0 small1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.34570268441236185	area_occluded_relative_to_gtbox: 0.3339160839160839	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000181_rgb.pngbbox0	sequence: big0 small1	success: False	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.34570268441236185	area_occluded_relative_to_gtbox: 0.34570268441236185	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000495_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.1811285846438483	area_occluded_relative_to_gtbox: 0.13327937095282147	high_attention_area_occluded_slc: 0.16727567067530064	quadrants: ['1', '3']
filename: frame000495_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.1811285846438483	area_occluded_relative_to_gtbox: 0.04784921369102683	high_attention_area_occluded_slc: 0.023242368177613323	quadrants: ['1', '2', '3', '4']
filename: frame000495_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.1811285846438483	area_occluded_relative_to_gtbox: 0.1811285846438483	high_attention_area_occluded_slc: 0.02368177613320999	quadrants: []
filename: frame000492_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2863548856646476	area_occluded_relative_to_gtbox: 0.2863548856646476	high_attention_area_occluded_slc: 0.07292106869512138	quadrants: []
filename: frame000449_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.30400383141762455	area_occluded_relative_to_gtbox: 0.25555555555555554	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000449_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.30400383141762455	area_occluded_relative_to_gtbox: 0.015383141762452108	high_attention_area_occluded_slc: 0.2971647509578544	quadrants: ['1', '2', '3', '4']
filename: frame000449_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.30400383141762455	area_occluded_relative_to_gtbox: 0.2709386973180076	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000449_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.30400383141762455	area_occluded_relative_to_gtbox: 0.03306513409961686	high_attention_area_occluded_slc: 0.3261877394636015	quadrants: ['1', '2', '3', '4']
filename: frame000449_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.30400383141762455	area_occluded_relative_to_gtbox: 0.2886206896551724	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000449_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.30400383141762455	area_occluded_relative_to_gtbox: 0.04844827586206897	high_attention_area_occluded_slc: 0.385095785440613	quadrants: ['1', '2', '3', '4']
filename: frame000449_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.30400383141762455	area_occluded_relative_to_gtbox: 0.3040038314176245	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000325_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.3818249673446539	area_occluded_relative_to_gtbox: 0.2698637805560739	high_attention_area_occluded_slc: 0.20625116626236237	quadrants: ['1', '3', '4']
filename: frame000325_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.3818249673446539	area_occluded_relative_to_gtbox: 0.03513715245381601	high_attention_area_occluded_slc: 0.30933009889904833	quadrants: ['1', '2', '3', '4']
filename: frame000325_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.3818249673446539	area_occluded_relative_to_gtbox: 0.3050009330098899	high_attention_area_occluded_slc: 0.03819742489270386	quadrants: ['3', '4']
filename: frame000325_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3818249673446539	area_occluded_relative_to_gtbox: 0.07682403433476395	high_attention_area_occluded_slc: 0.3011755924612801	quadrants: ['1', '2', '3', '4']
filename: frame000325_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.3818249673446539	area_occluded_relative_to_gtbox: 0.3466878148908379	high_attention_area_occluded_slc: 0.354637059152827	quadrants: ['1', '3']
filename: frame000325_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.3818249673446539	area_occluded_relative_to_gtbox: 0.11196118678857997	high_attention_area_occluded_slc: 0.28089195745474904	quadrants: ['1', '2', '3', '4']
filename: frame000325_rgb.pngbbox0	sequence: big0 small1 big2	success: False	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.3818249673446539	area_occluded_relative_to_gtbox: 0.3818249673446539	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000354_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.09450856328236373	area_occluded_relative_to_gtbox: 0.05271740191770656	high_attention_area_occluded_slc: 0.4152264338859922	quadrants: ['4']
filename: frame000354_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.09450856328236373	area_occluded_relative_to_gtbox: 0.04179116136465717	high_attention_area_occluded_slc: 0.008055539281738825	quadrants: ['2']
filename: frame000354_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.09450856328236373	area_occluded_relative_to_gtbox: 0.09450856328236373	high_attention_area_occluded_slc: 0.007655203390161501	quadrants: []
filename: frame000517_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4482914160743576	area_occluded_relative_to_gtbox: 0.4482914160743576	high_attention_area_occluded_slc: 0.0600191361399672	quadrants: []
filename: frame000512_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.31214168714168716	area_occluded_relative_to_gtbox: 0.31214168714168716	high_attention_area_occluded_slc: 0.014522639522639522	quadrants: []
filename: frame000255_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5533283239038189	area_occluded_relative_to_gtbox: 0.5533283239038189	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000482_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2755611672278339	area_occluded_relative_to_gtbox: 0.2755611672278339	high_attention_area_occluded_slc: 0.15822109988776656	quadrants: []
filename: frame000241_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.23867924528301887	area_occluded_relative_to_gtbox: 0.20832123850991777	high_attention_area_occluded_slc: 0.4008708272859216	quadrants: ['3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.23867924528301887	area_occluded_relative_to_gtbox: 0.030358006773101114	high_attention_area_occluded_slc: 0.17839864537977745	quadrants: ['1', '2', '3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.23867924528301887	area_occluded_relative_to_gtbox: 0.23867924528301887	high_attention_area_occluded_slc: 0.21093372036768263	quadrants: []
filename: frame000265_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.13875846674876846	area_occluded_relative_to_gtbox: 0.0859375	high_attention_area_occluded_slc: 0.027574661330049263	quadrants: ['1', '2']
filename: frame000265_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.13875846674876846	area_occluded_relative_to_gtbox: 0.052820966748768475	high_attention_area_occluded_slc: 0.15471059113300492	quadrants: ['1', '3']
filename: frame000265_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.13875846674876846	area_occluded_relative_to_gtbox: 0.13875846674876846	high_attention_area_occluded_slc: 0.019261853448275863	quadrants: []
filename: frame000170_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8596000993541977	area_occluded_relative_to_gtbox: 0.8596000993541977	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000216_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6481650261271115	area_occluded_relative_to_gtbox: 0.6481650261271115	high_attention_area_occluded_slc: 0.08740430185927817	quadrants: []
filename: frame000323_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.47878976918278227	area_occluded_relative_to_gtbox: 0.47878976918278227	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000138_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7384615384615385	area_occluded_relative_to_gtbox: 0.7384615384615385	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000433_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.23334044520304387	area_occluded_relative_to_gtbox: 0.23334044520304387	high_attention_area_occluded_slc: 0.031541142166275515	quadrants: []
filename: frame000484_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4034119671965172	area_occluded_relative_to_gtbox: 0.4034119671965172	high_attention_area_occluded_slc: 0.35891465019742835	quadrants: []
filename: frame000463_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.33164606376057254	area_occluded_relative_to_gtbox: 0.26166558230318804	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000463_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.33164606376057254	area_occluded_relative_to_gtbox: 0.02959011060507482	high_attention_area_occluded_slc: 0.3818737800910865	quadrants: ['1', '2', '3', '4']
filename: frame000463_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.33164606376057254	area_occluded_relative_to_gtbox: 0.29125569290826286	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000463_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.33164606376057254	area_occluded_relative_to_gtbox: 0.0403903708523097	high_attention_area_occluded_slc: 0.37574495770982436	quadrants: ['1', '2', '3', '4']
filename: frame000463_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.33164606376057254	area_occluded_relative_to_gtbox: 0.3020559531554977	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000463_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.33164606376057254	area_occluded_relative_to_gtbox: 0.06998048145738452	high_attention_area_occluded_slc: 0.342992843201041	quadrants: ['1', '2', '3', '4']
filename: frame000463_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.33164606376057254	area_occluded_relative_to_gtbox: 0.33164606376057254	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000272_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.07883679787704556	area_occluded_relative_to_gtbox: 0.07883679787704556	high_attention_area_occluded_slc: 0.21535456287778268	quadrants: []
filename: frame000429_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.34124493927125504	area_occluded_relative_to_gtbox: 0.34124493927125504	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000491_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2556036556036556	area_occluded_relative_to_gtbox: 0.2556036556036556	high_attention_area_occluded_slc: 0.024025974025974027	quadrants: []
filename: frame000479_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.41479730812369814	area_occluded_relative_to_gtbox: 0.41479730812369814	high_attention_area_occluded_slc: 0.46150456657586925	quadrants: []
filename: frame000229_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5774904443382705	area_occluded_relative_to_gtbox: 0.5774904443382705	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000362_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.14912747707778765	area_occluded_relative_to_gtbox: 0.11447796509908312	high_attention_area_occluded_slc: 0.16311742088139602	quadrants: ['4']
filename: frame000362_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.14912747707778765	area_occluded_relative_to_gtbox: 0.03464951197870453	high_attention_area_occluded_slc: 0.16027802425317952	quadrants: ['2', '4']
filename: frame000362_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.14912747707778765	area_occluded_relative_to_gtbox: 0.14912747707778765	high_attention_area_occluded_slc: 0.051833776989056494	quadrants: []
filename: frame000510_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.41426605504587155	area_occluded_relative_to_gtbox: 0.41426605504587155	high_attention_area_occluded_slc: 0.016773700305810397	quadrants: []
filename: frame000257_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5568063508589276	area_occluded_relative_to_gtbox: 0.5568063508589276	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000145_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6703550887721931	area_occluded_relative_to_gtbox: 0.6703550887721931	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000124_rgb.pngbbox1	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4785958904109589	area_occluded_relative_to_gtbox: 0.4785958904109589	high_attention_area_occluded_slc: 0.2501902587519026	quadrants: []
filename: frame000455_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.4453770491803279	area_occluded_relative_to_gtbox: 0.3644262295081967	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000455_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4453770491803279	area_occluded_relative_to_gtbox: 0.08095081967213115	high_attention_area_occluded_slc: 0.399327868852459	quadrants: ['1', '2', '3', '4']
filename: frame000455_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4453770491803279	area_occluded_relative_to_gtbox: 0.44537704918032783	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000235_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6358508809626128	area_occluded_relative_to_gtbox: 0.6358508809626128	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000060_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.34060077519379844	area_occluded_relative_to_gtbox: 0.33002260981912146	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000060_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.34060077519379844	area_occluded_relative_to_gtbox: 0.010578165374677003	high_attention_area_occluded_slc: 0.34593023255813954	quadrants: ['1', '2', '3', '4']
filename: frame000060_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.34060077519379844	area_occluded_relative_to_gtbox: 0.34060077519379844	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000044_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4488532945030943	area_occluded_relative_to_gtbox: 0.4488532945030943	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000269_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.33386363636363636	area_occluded_relative_to_gtbox: 0.33386363636363636	high_attention_area_occluded_slc: 0.07075757575757576	quadrants: []
filename: frame000447_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.18864045735766308	area_occluded_relative_to_gtbox: 0.05305818779857467	high_attention_area_occluded_slc: 0.19561046283968989	quadrants: ['2', '3', '4']
filename: frame000447_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.18864045735766308	area_occluded_relative_to_gtbox: 0.10564648758712507	high_attention_area_occluded_slc: 0.28986216618372623	quadrants: ['1', '2', '3', '4']
filename: frame000447_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.18864045735766308	area_occluded_relative_to_gtbox: 0.15870467538569974	high_attention_area_occluded_slc: 0.18090688385934686	quadrants: ['3', '4']
filename: frame000447_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.18864045735766308	area_occluded_relative_to_gtbox: 0.029935781971963348	high_attention_area_occluded_slc: 0.2079646017699115	quadrants: ['1', '2', '4']
filename: frame000447_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.18864045735766308	area_occluded_relative_to_gtbox: 0.08299396977053802	high_attention_area_occluded_slc: 0.23840942908606783	quadrants: ['2', '4']
filename: frame000447_rgb.pngbbox0	sequence: small0 big1 small2	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.18864045735766308	area_occluded_relative_to_gtbox: 0.13558226955908842	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000447_rgb.pngbbox0	sequence: small0 big1 small2	success: False	combination: small0 big1 small2	high_attention_area_without_occlussion_slc: 0.18864045735766308	area_occluded_relative_to_gtbox: 0.1886404573576631	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000056_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.46387926768926274	area_occluded_relative_to_gtbox: 0.46387926768926274	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000141_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5389423076923077	area_occluded_relative_to_gtbox: 0.5389423076923077	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000264_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.4289124359571495	area_occluded_relative_to_gtbox: 0.3338961341406614	high_attention_area_occluded_slc: 0.025830616363918646	quadrants: ['2', '3', '4']
filename: frame000264_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.4289124359571495	area_occluded_relative_to_gtbox: 0.03747477099829219	high_attention_area_occluded_slc: 0.3156924390622574	quadrants: ['1', '2', '3', '4']
filename: frame000264_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.4289124359571495	area_occluded_relative_to_gtbox: 0.37137090513895354	high_attention_area_occluded_slc: 0.018494798944263313	quadrants: ['3', '4']
filename: frame000264_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4289124359571495	area_occluded_relative_to_gtbox: 0.057541530818195935	high_attention_area_occluded_slc: 0.5064236919732961	quadrants: ['1', '2', '3', '4']
filename: frame000264_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.4289124359571495	area_occluded_relative_to_gtbox: 0.39143766495885735	high_attention_area_occluded_slc: 0.01998913212234125	quadrants: ['2', '4']
filename: frame000264_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.4289124359571495	area_occluded_relative_to_gtbox: 0.09501630181648812	high_attention_area_occluded_slc: 0.38338379133674894	quadrants: ['1', '2', '3', '4']
filename: frame000264_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.4289124359571495	area_occluded_relative_to_gtbox: 0.4289124359571495	high_attention_area_occluded_slc: 0.01808725353206024	quadrants: []
filename: frame000052_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4127906976744186	area_occluded_relative_to_gtbox: 0.4127906976744186	high_attention_area_occluded_slc: 0.3746208291203236	quadrants: []
filename: frame000444_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5772899596429009	area_occluded_relative_to_gtbox: 0.5772899596429009	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000336_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.48783396946564883	area_occluded_relative_to_gtbox: 0.43654580152671757	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000336_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.48783396946564883	area_occluded_relative_to_gtbox: 0.008289599236641222	high_attention_area_occluded_slc: 0.47401300095419846	quadrants: ['1', '2', '3', '4']
filename: frame000336_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.48783396946564883	area_occluded_relative_to_gtbox: 0.4448354007633588	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000336_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.48783396946564883	area_occluded_relative_to_gtbox: 0.042998568702290074	high_attention_area_occluded_slc: 0.5251222566793893	quadrants: ['1', '2', '3', '4']
filename: frame000336_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.48783396946564883	area_occluded_relative_to_gtbox: 0.47954437022900764	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
